# q,<w**2.0>/wp(0)**2.0
1.699999999999999956e+00,2.514539045531668515e-01
1.709999999999999964e+00,2.539622828380755926e-01
1.719999999999999973e+00,2.564831529551130918e-01
1.729999999999999982e+00,2.590168776799429695e-01
1.739999999999999991e+00,2.615638359202190899e-01
1.750000000000000000e+00,2.641244151120297756e-01
1.760000000000000009e+00,2.666990265703128582e-01
1.770000000000000018e+00,2.692880984716430337e-01
1.780000000000000027e+00,2.718920675695928879e-01
1.790000000000000036e+00,2.745113954710415860e-01
1.800000000000000044e+00,2.771465607919843532e-01
1.810000000000000053e+00,2.797980509388195980e-01
1.820000000000000062e+00,2.824663817499685758e-01
1.830000000000000071e+00,2.851520752200398801e-01
1.840000000000000080e+00,2.878556789116526460e-01
1.850000000000000089e+00,2.905777582398770265e-01
1.860000000000000098e+00,2.933188874444480065e-01
1.870000000000000107e+00,2.960796665047152332e-01
1.880000000000000115e+00,2.988607142654405302e-01
1.890000000000000124e+00,3.016626575770426921e-01
1.900000000000000133e+00,3.044861501647802560e-01
1.910000000000000142e+00,3.073318636124576231e-01
1.920000000000000151e+00,3.102004778745516278e-01
1.929999999999999938e+00,3.130926992646902440e-01
1.939999999999999947e+00,3.160092497315432070e-01
1.949999999999999956e+00,3.189508692383345445e-01
1.959999999999999964e+00,3.219183084248313231e-01
1.969999999999999973e+00,3.249123456293301349e-01
1.979999999999999982e+00,3.279337685432200389e-01
1.989999999999999991e+00,3.309833842174871865e-01
2.000000000000000000e+00,3.340620130362893514e-01
2.009999999999999787e+00,3.371705064529826323e-01
2.020000000000000018e+00,3.403096977007474822e-01
2.029999999999999805e+00,3.434805695400343084e-01
2.040000000000000036e+00,3.466834447454842372e-01
2.049999999999999822e+00,3.499204019021067702e-01
2.059999999999999609e+00,3.531913176925368658e-01
2.069999999999999840e+00,3.564974667564547173e-01
2.079999999999999627e+00,3.598398140713028326e-01
2.089999999999999858e+00,3.632192919854533297e-01
2.099999999999999645e+00,3.666368934533889568e-01
2.109999999999999876e+00,3.700935975460416527e-01
2.119999999999999662e+00,3.735904118814247221e-01
2.129999999999999893e+00,3.771283572416262997e-01
2.139999999999999680e+00,3.807084568016687598e-01
2.149999999999999911e+00,3.843317547092598430e-01
2.159999999999999698e+00,3.879992974765907321e-01
2.169999999999999929e+00,3.917121468916279770e-01
2.179999999999999716e+00,3.954713780776357157e-01
2.189999999999999947e+00,3.992780715246270762e-01
2.199999999999999734e+00,4.031333192832038392e-01
2.209999999999999964e+00,4.070382248885286991e-01
2.219999999999999751e+00,4.109938862454670661e-01
2.229999999999999982e+00,4.150014249391699717e-01
2.239999999999999769e+00,4.190619612452118892e-01
2.250000000000000000e+00,4.231766242287853252e-01
2.259999999999999787e+00,4.273465480104213232e-01
2.270000000000000018e+00,4.315728712426905034e-01
2.279999999999999805e+00,4.358567380500265598e-01
2.290000000000000036e+00,4.401992950120551251e-01
2.299999999999999822e+00,4.446016927382901995e-01
2.310000000000000053e+00,4.490650893412391764e-01
2.319999999999999840e+00,4.535906307505098711e-01
2.329999999999999627e+00,4.581794779033253606e-01
2.339999999999999858e+00,4.628327887633315596e-01
2.349999999999999645e+00,4.675517201399372325e-01
2.359999999999999876e+00,4.723374289986004282e-01
2.369999999999999662e+00,4.771910716265643781e-01
2.379999999999999893e+00,4.821138025013251283e-01
2.389999999999999680e+00,4.871067737754422589e-01
2.399999999999999911e+00,4.921711355815578393e-01
2.409999999999999698e+00,4.973080338038626258e-01
2.419999999999999929e+00,5.025186112562038954e-01
2.429999999999999716e+00,5.078040065715235807e-01
2.439999999999999947e+00,5.131653530905067040e-01
2.449999999999999734e+00,5.186037792795907819e-01
2.459999999999999964e+00,5.241204081732889764e-01
2.469999999999999751e+00,5.297163564774439726e-01
2.479999999999999982e+00,5.353927342118589561e-01
2.489999999999999769e+00,5.411506450435547011e-01
2.500000000000000000e+00,5.469911849437057993e-01
2.509999999999999787e+00,5.529154425290756514e-01
2.520000000000000018e+00,5.589244986456818332e-01
2.529999999999999805e+00,5.650194258147014370e-01
2.540000000000000036e+00,5.712012879755570260e-01
2.549999999999999822e+00,5.774711405346570903e-01
2.560000000000000053e+00,5.838300298893528417e-01
2.569999999999999840e+00,5.902789879224400460e-01
2.579999999999999627e+00,5.968190538601902961e-01
2.589999999999999858e+00,6.034512410760816126e-01
2.599999999999999645e+00,6.101765583626850287e-01
2.609999999999999876e+00,6.169960056239790491e-01
2.619999999999999662e+00,6.239105722439541868e-01
2.629999999999999893e+00,6.309212380891591199e-01
2.639999999999999680e+00,6.380289734714430505e-01
2.649999999999999911e+00,6.452347385623107279e-01
2.659999999999999698e+00,6.525394838760634197e-01
2.669999999999999929e+00,6.599441502391096837e-01
2.679999999999999716e+00,6.674496683613156955e-01
2.689999999999999947e+00,6.750569599936815379e-01
2.699999999999999734e+00,6.827669363893029697e-01
2.709999999999999964e+00,6.905804928529999387e-01
2.719999999999999751e+00,6.984985358716520043e-01
2.729999999999999982e+00,7.065219419881180185e-01
2.739999999999999769e+00,7.146515855858593946e-01
2.750000000000000000e+00,7.228883320354203557e-01
2.759999999999999787e+00,7.312330376603605187e-01
2.770000000000000018e+00,7.396865506215506425e-01
2.779999999999999805e+00,7.482497103389771365e-01
2.790000000000000036e+00,7.569233481140131836e-01
2.799999999999999822e+00,7.657082872795644146e-01
2.810000000000000053e+00,7.746053431199252381e-01
2.819999999999999840e+00,7.836153238519172337e-01
2.829999999999999627e+00,7.927390298070023933e-01
2.839999999999999858e+00,8.019772467225481094e-01
2.849999999999999645e+00,8.113307769629081179e-01
2.859999999999999876e+00,8.208003932823421112e-01
2.869999999999999662e+00,8.303868688514065566e-01
2.879999999999999893e+00,8.400909718688770456e-01
2.889999999999999680e+00,8.499134641563471648e-01
2.899999999999999911e+00,8.598551022377042274e-01
2.909999999999999698e+00,8.699166370240454249e-01
2.919999999999999929e+00,8.800988149483245371e-01
2.929999999999999716e+00,8.904023776950292790e-01
2.939999999999999947e+00,9.008280617617977493e-01
2.949999999999999734e+00,9.113766006267368658e-01
2.959999999999999964e+00,9.220487227265400376e-01
2.969999999999999751e+00,9.328451537045054920e-01
2.979999999999999982e+00,9.437666152581908330e-01
2.989999999999999769e+00,9.548138264406130782e-01
3.000000000000000000e+00,9.659875030819663477e-01
3.009999999999999787e+00,9.772883586465946903e-01
3.020000000000000018e+00,9.887171040926422405e-01
3.029999999999999805e+00,1.000274448801987903e+00
3.040000000000000036e+00,1.011961099507363571e+00
3.049999999999999822e+00,1.023777762258566870e+00
3.060000000000000053e+00,1.035725141027141527e+00
3.069999999999999840e+00,1.047803938955504055e+00
3.080000000000000071e+00,1.060014858641766589e+00
3.089999999999999858e+00,1.072358601801001399e+00
3.099999999999999645e+00,1.084835869486996618e+00
3.109999999999999876e+00,1.097447362974723895e+00
3.119999999999999662e+00,1.110193783790714761e+00
3.129999999999999893e+00,1.123075832918283279e+00
3.139999999999999680e+00,1.136094212779408696e+00
3.149999999999999911e+00,1.149249625598026237e+00
3.159999999999999698e+00,1.162542774971556003e+00
3.169999999999999929e+00,1.175974365661761833e+00
3.179999999999999716e+00,1.189545103290831296e+00
3.189999999999999947e+00,1.203255695069142428e+00
3.199999999999999734e+00,1.217106850165616816e+00
3.209999999999999964e+00,1.231099278973563749e+00
3.219999999999999751e+00,1.245233694400548430e+00
3.229999999999999982e+00,1.259510810997994668e+00
3.239999999999999769e+00,1.273931358727551810e+00
3.250000000000000000e+00,1.288496031880648873e+00
3.259999999999999787e+00,1.303205565288724221e+00
3.270000000000000018e+00,1.318060683630625451e+00
3.279999999999999805e+00,1.333062114738010839e+00
3.290000000000000036e+00,1.348210589545916660e+00
3.299999999999999822e+00,1.363506841778378886e+00
3.310000000000000053e+00,1.378951608960051090e+00
3.319999999999999840e+00,1.394545645309038129e+00
3.330000000000000071e+00,1.410289667836493344e+00
3.339999999999999858e+00,1.426184437805981808e+00
3.349999999999999645e+00,1.442230706854090050e+00
3.359999999999999876e+00,1.458429230264795651e+00
3.369999999999999662e+00,1.474780767796175951e+00
3.379999999999999893e+00,1.491286082452633277e+00
3.389999999999999680e+00,1.507945956990031977e+00
3.399999999999999911e+00,1.524761133567374749e+00
3.409999999999999698e+00,1.541732402798937196e+00
3.419999999999999929e+00,1.558860545457998681e+00
3.429999999999999716e+00,1.576146346246108054e+00
3.439999999999999947e+00,1.593590610782879669e+00
3.449999999999999734e+00,1.611194101573311110e+00
3.459999999999999964e+00,1.628957633146760120e+00
3.469999999999999751e+00,1.646882009281511960e+00
3.479999999999999982e+00,1.664968054439846190e+00
3.489999999999999769e+00,1.683216549354717317e+00
3.500000000000000000e+00,1.701628328329458206e+00
3.509999999999999787e+00,1.720204214423485256e+00
3.520000000000000018e+00,1.738945035798923344e+00
3.529999999999999805e+00,1.757851642836637751e+00
3.540000000000000036e+00,1.776924839318139160e+00
3.549999999999999822e+00,1.796165485614846569e+00
3.560000000000000053e+00,1.815574448128556284e+00
3.569999999999999840e+00,1.835152545091188747e+00
3.580000000000000071e+00,1.854900671010268676e+00
3.589999999999999858e+00,1.874819672110161095e+00
3.599999999999999645e+00,1.894910435831857809e+00
3.609999999999999876e+00,1.915173800875449750e+00
3.619999999999999662e+00,1.935610664827357441e+00
3.629999999999999893e+00,1.956221930887687144e+00
3.639999999999999680e+00,1.977008471847069071e+00
3.649999999999999911e+00,1.997971165814153682e+00
3.659999999999999698e+00,2.019110949109968800e+00
3.669999999999999929e+00,2.040428693478568256e+00
3.679999999999999716e+00,2.061925345369524543e+00
3.689999999999999947e+00,2.083601787537153971e+00
3.699999999999999734e+00,2.105458977155273192e+00
3.709999999999999964e+00,2.127497807791272955e+00
3.719999999999999751e+00,2.149719246411508689e+00
3.729999999999999982e+00,2.172124198232867176e+00
3.739999999999999769e+00,2.194713640561123835e+00
3.750000000000000000e+00,2.217488489293531373e+00
3.759999999999999787e+00,2.240449731925910903e+00
3.770000000000000018e+00,2.263598295500178992e+00
3.779999999999999805e+00,2.286935177877553294e+00
3.790000000000000036e+00,2.310461316721789338e+00
3.799999999999999822e+00,2.334177720080801155e+00
3.810000000000000053e+00,2.358085336444263103e+00
3.819999999999999840e+00,2.382185184013066337e+00
3.830000000000000071e+00,2.406478221911048099e+00
3.839999999999999858e+00,2.430965478318373396e+00
3.849999999999999645e+00,2.455647923140130029e+00
3.859999999999999876e+00,2.480526594329131918e+00
3.869999999999999662e+00,2.505602472112398171e+00
3.879999999999999893e+00,2.530876604841706623e+00
3.889999999999999680e+00,2.556349982798386211e+00
3.899999999999999911e+00,2.582023663653759904e+00
3.909999999999999698e+00,2.607898648563628630e+00
3.919999999999999929e+00,2.633976004646976676e+00
3.929999999999999716e+00,2.660256743067673568e+00
3.939999999999999947e+00,2.686741940546248486e+00
3.949999999999999734e+00,2.713432618218206027e+00
3.959999999999999964e+00,2.740329862079800005e+00
3.969999999999999751e+00,2.767434703401828511e+00
3.979999999999999982e+00,2.794748237191744700e+00
3.989999999999999769e+00,2.822271504316552271e+00
4.000000000000000000e+00,2.850005609042447041e+00
